id,common_name,scientific_name,image_url,county,freshwater,Saltwater
384,Oscar,Astronotus ocellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Astronotus_ocellatus.jpg/120px-Astronotus_ocellatus.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
386,Butterfly Peacock bass,Cichla ocellaris,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Cichla_ocellaris_Dvur_zoo_1.jpg/120px-Cichla_ocellaris_Dvur_zoo_1.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
388,Pearl cichlid,Geophagus brasiliensis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Geophagus_brasiliensis.jpg/120px-Geophagus_brasiliensis.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
391,Pike topminnow,Belonesox belizanus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Belonesox_belizanus_%28Wroclaw_zoo%29.JPG/120px-Belonesox_belizanus_%28Wroclaw_zoo%29.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
393,Pirambeba,Serrasalmus humeralis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Serrasalmus_humeralis.jpg/120px-Serrasalmus_humeralis.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
394,Pirarucu,Arapaima gigas,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Arapaima_gigas_captivity.jpg/120px-Arapaima_gigas_captivity.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
401,Pumpkinseed,Lepomis gibbosus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Lepomis_gibbosus_PAQ.jpg/120px-Lepomis_gibbosus_PAQ.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
402,Pugnose minnow,Opsopoeodus emiliae peninsularis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pugnose_minnow.jpg/120px-Pugnose_minnow.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
408,Quillback,Carpiodes cyprinus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Carpiodes_cyprinus_%28S0313%29_%2812599878075%29.jpg/120px-Carpiodes_cyprinus_%28S0313%29_%2812599878075%29.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
413,Red-bellied pacu,Piaractus brachypomus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Red_Pacu.JPG/120px-Red_Pacu.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
414,Red-bellied piranha,Pygocentrus nattereri,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Gregory_Moine_-_Red_bellied_Piranha_%28by%29.jpg/120px-Gregory_Moine_-_Red_bellied_Piranha_%28by%29.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
415,Red devil cichlid,Amphilophus labiatus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/HerosLabiatusJury.jpg/120px-HerosLabiatusJury.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
421,Red shiner,Cyprinella lutrensis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Red_shiner.JPG/120px-Red_shiner.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
423,Red-striped eartheater,Geophagus surinamensis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Geophagus_surinamensis1.jpg/120px-Geophagus_surinamensis1.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
425,Redbelly tilapia,Coptodon zillii,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Tizil_u0.gif/120px-Tizil_u0.gif,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
426,Redbreast sunfish,Lepomis auritus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Redbreasted_Sunfish_-_Lepomis_auritus_from_Maryland.jpg/120px-Redbreasted_Sunfish_-_Lepomis_auritus_from_Maryland.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
427,Redbreast tilapia,Coptodon rendalli,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Tilapia_rendalli.jpg/120px-Tilapia_rendalli.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
428,Redear sunfish,Lepomis microlophus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Redearsunfishnctc.jpg/120px-Redearsunfishnctc.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
432,Redtail catfish,Phractocephalus hemioliopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Phractocephalus_hemioliopterus2.JPG/120px-Phractocephalus_hemioliopterus2.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
437,Rio Grande Cichlid,Herichthys cyanoguttatum,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Herichthys_cyanoguttatum_%28Rio_Grande_Cichlid%29.jpg/120px-Herichthys_cyanoguttatum_%28Rio_Grande_Cichlid%29.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
438,Rock bass,Ambloplites rupestris,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Rock_Bass.jpg/120px-Rock_Bass.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
440,Rosy barb,Pethia conchonius,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Rosy_barb.jpg/120px-Rosy_barb.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
449,Sailfin molly,Poecilia latipinna,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Poecilia_latipinna.jpg/120px-Poecilia_latipinna.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
451,Salvin's cichlid,Trichromis salvini,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Salvini4a.jpg/120px-Salvini4a.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
471,Shoal bass,Micropterus cataractae,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Shoal_Bass_%28Micropterus_Cataractae%29_Flint_River%2C_GA.png/120px-Shoal_Bass_%28Micropterus_Cataractae%29_Flint_River%2C_GA.png,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
473,Shortnose gar,Lepisosteus platostomus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Lepisosteus_platostomus_drawing.jpg/120px-Lepisosteus_platostomus_drawing.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
475,Siamese fighting fish,Betta splendens,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/HM_Orange_M_Sarawut.jpg/120px-HM_Orange_M_Sarawut.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
478,Silver arowana,Osteoglossum bicirrhosum,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Osteoglossum_bicirrhosum.JPG/120px-Osteoglossum_bicirrhosum.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
479,Silver carp,Hypophthalmichthys molitrix,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Hypophthalmichthys_molitrix_Hungary.jpg/120px-Hypophthalmichthys_molitrix_Hungary.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
485,Small-scaled pacu,Piaractus mesopotamicus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Piaractus_mesopotamicus_-_Flickr_-_Dick_Culbert.jpg/120px-Piaractus_mesopotamicus_-_Flickr_-_Dick_Culbert.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
496,Southern platyfish,Xiphophorus maculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Rainbow_wag_platy.jpg/120px-Rainbow_wag_platy.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
501,Speckled peacock bass,Cichla temensis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Cichla_temensis.jpg/120px-Cichla_temensis.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
507,Spotted bass,Micropterus punctulatus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Micropterus_punctulatus.jpg/120px-Micropterus_punctulatus.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
510,Spotted gar,Lepisopsteus oculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Lepisosteus_oculatus1.jpg/120px-Lepisosteus_oculatus1.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
515,Spotted Severum,Heros notatus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Heros_notatus01.jpg/120px-Heros_notatus01.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
516,Spotted sucker,Minytrema melanops,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/FMIB_51348_Spotted_Sucker_Minytrema_melanops.jpeg/120px-FMIB_51348_Spotted_Sucker_Minytrema_melanops.jpeg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
517,Spotted sunfish,Lepomis punctatus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/FMIB_51023_Chinquapin_Perch.jpeg/120px-FMIB_51023_Chinquapin_Perch.jpeg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
526,Suckermouth catfish,Hypostomus plecostomus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Hypostomus_plecostomus_-_Rapha%C3%ABl_Covain.png/120px-Hypostomus_plecostomus_-_Rapha%C3%ABl_Covain.png,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
528,Suwannee bass,Micropterus notius,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Micropterus_notius.jpg/120px-Micropterus_notius.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
531,Tadpole madtom,Noturus gyrinus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Tadpole_madtom.jpg/120px-Tadpole_madtom.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
532,Taillight shiner,Notropis maculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Notropis_maculatus.jpg/120px-Notropis_maculatus.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
533,Tambaqui,Colossoma macropomum,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Schwarzer_Pacu_Colossoma_macropomum_Tierpark_Hellabrunn-1.jpg/120px-Schwarzer_Pacu_Colossoma_macropomum_Tierpark_Hellabrunn-1.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
534,Threadfin shad,Dorosoma petenense,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Dorosoma_petenense.jpeg/120px-Dorosoma_petenense.jpeg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
537,Tiger sorubim,Pseudoplatystoma tigrinum,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Pseudoplatystoma_tigrinum.jpg/120px-Pseudoplatystoma_tigrinum.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
540,Trimac cichlid,Amphilophus trimaculatum or Cichlasoma trimaculatum,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Cichlidae_fish_2008_G1.jpg/120px-Cichlidae_fish_2008_G1.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
541,Tropical gar,Atractosteus tropicus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Atractosteus_tropicus_SI2.jpg/120px-Atractosteus_tropicus_SI2.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
542,Tucanare peacock bass,Cichla monoculus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/ButterflyPeacockBass_01.jpg/120px-ButterflyPeacockBass_01.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
543,Variatus platy,Xiphophorus variatus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Xipho_variatus_maschio.jpg/120px-Xipho_variatus_maschio.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
546,Walking catfish,Clarias batrachus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Clarias_batrachus.jpg/120px-Clarias_batrachus.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
547,Wami tilapia,Oreochromis urolepis hornorum,,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
548,Warmouth,Lepomis gulosus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Chaenobryttus_gulosus.jpg/120px-Chaenobryttus_gulosus.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
550,Wels catfish,Silurus glanis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Silurus_glanis_02.jpg/120px-Silurus_glanis_02.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
552,White bass,Morone chrysops,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/White_Bass.jpg/120px-White_Bass.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
553,White catfish,Ictalurus catus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/White_catfish.jpeg/120px-White_catfish.jpeg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
554,White crappie,Pomoxis annularis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/White_Crappie.jpg/120px-White_Crappie.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
557,White perch,Morone americana,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/FMIB_43157_White_Perch_%28Roccus_americanus%29.jpeg/120px-FMIB_43157_White_Perch_%28Roccus_americanus%29.jpeg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
561,Wolf cichlid,Parachromis dovii,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Parachromis_dovii_guapote.JPG/120px-Parachromis_dovii_guapote.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
562,Yellow bullhead,Ameiurus natalis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Ameiurus_natalis.jpg/120px-Ameiurus_natalis.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
565,Yellow perch,Perca flavescens,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/YellowPerch.jpg/120px-YellowPerch.jpg,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
578,Zebra tilapia,Heterotilapia buttikoferi,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Cichlidae_-_Heterotilapia_buttikoferi.JPG/120px-Cichlidae_-_Heterotilapia_buttikoferi.JPG,"{Columbia, Dixie, Gilchrist, Highlands, Holmes, Jackson, Lafayette, Lake, Levy, Madison, Marion, Sumter, Volusia}",Yes,No
2,African pompano,Alectis ciliaris,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/African_pompano_Solomons_2.jpg/120px-African_pompano_Solomons_2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
6,Almaco jack,Seriola rivoliana,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Almaco_jack.PNG/120px-Almaco_jack.PNG,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
8,Amberjack,Seriola,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Seriola_dumerili.jpg/120px-Seriola_dumerili.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
9,American butterfish,Peprilus triacanthus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Poronotus_triacanthus.jpg/120px-Poronotus_triacanthus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
10,American conger,Conger oceanicus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Conger_oceanicus.jpg/120px-Conger_oceanicus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
16,Arabian angelfish,Pomacanthus asfur,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Pomacanthus_asfur_2.jpg/120px-Pomacanthus_asfur_2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
19,Atlantic angel shark,Squatina dumeril,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Squatina_dumeril_nefsc.jpg/120px-Squatina_dumeril_nefsc.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
20,Atlantic bigeye,Priacanthus arenatus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Priacanthus_cruentatus.jpg/120px-Priacanthus_cruentatus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
21,Atlantic bluefin tuna,Thunnus thynnus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Bluefin-big.jpg/120px-Bluefin-big.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
22,Atlantic bonito,Sarda sarda,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Sarda_sarda.jpg/120px-Sarda_sarda.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
23,Atlantic bumper,Chloroscombrus chrysurus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Chloroscombrus_chrysurus.jpg/120px-Chloroscombrus_chrysurus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
24,Atlantic croaker,Micropogonias undulatus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Micropogonias_undulatus_%28line_art%29.jpg/120px-Micropogonias_undulatus_%28line_art%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
25,Atlantic flyingfish,Cheilopogon melanurus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Cheilopogon_melanurusPCCA20070623-3956B.jpg/120px-Cheilopogon_melanurusPCCA20070623-3956B.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
26,Atlantic hagfish,Myxine glutinosa,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Atlantic_Hagfish_%28Myxine_glutinosa%29.jpg/120px-Atlantic_Hagfish_%28Myxine_glutinosa%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
